Id,SalePrice
2735,122089.84457787451
2736,143723.63084363544
2737,118592.30926755142
2738,142712.45636805327
2739,151280.5109122451
2740,154607.39561483468
2741,133577.5377057346
2742,163642.5357503923
2743,134504.00098029035
2744,145300.9600744608
2745,154087.0883665633
2746,122386.53777115353
2747,161556.1031711838
2748,131303.75397713762
2749,112662.76299450078
2750,122661.7369729511
2751,114091.0886913199
2752,214951.13249790232
2753,146835.76611913543
2754,206138.5285355691
2755,147281.33072029124
2756,82553.7126817537
2757,69679.93273262585
2758,62391.870431567484
2759,144963.23670083872
2760,110829.57476164261
2761,132965.87807340827
2762,144904.33590582717
2763,193495.74684830013
2764,168750.76046706698
2765,252640.7372715038
2766,123895.2629440087
2767,68860.54273641355
2768,116660.35660444734
2769,116734.52908856995
2770,168622.23410432306
2771,113204.14845970678
2772,96912.021221008
2773,147592.00868496625
2774,134280.47634734953
2775,113292.25940187162
2776,135987.71772249744
2777,142601.43109759665
2778,126398.25046562895
2779,132182.0800359444
2780,105097.74058048581
2781,93870.34109564369
2782,76584.65030085611
2783,72189.7307589357
2784,113406.22917662415
2785,133211.65846711554
2786,43470.40135665711
2787,123409.92948095177
2788,57562.96625028909
2789,181745.60228485125
2790,80727.22458336869
2791,108956.88317037871
2792,47713.48037574661
2793,160994.62699702228
2794,92102.42966620572
2795,127297.90306653103
2796,93967.62520829412
2797,201044.43402389894
2798,106296.05782479924
2799,107233.77725982442
2800,61267.69344633068
2801,117773.14301632016
2802,118677.56562728637
2803,176839.02837411553
2804,140550.5267469622
2805,103112.18411151087
2806,77618.05166637288
2807,163110.08242357633
2808,138580.53104691202
2809,134577.74989399407
2810,127118.3440970554
2811,152949.7221645021
2812,149741.3771815926
2813,163833.8819926646
2814,162687.2186178557
2815,93251.47566855754
2816,250908.58536853432
2817,162864.7374495108
2818,135402.991632958
2819,191930.17778840437
2820,125087.83060419474
2821,99280.4648905269
2822,180982.29046892893
2823,283270.14209615655
2824,153303.52778921902
2825,138841.13586611624
2826,135028.39190222867
2827,140050.2357534037
2828,217182.25217083673
2829,204877.87332380385
2830,233221.46516287062
2831,193839.3723736364
2832,215551.0223488522
2833,257099.31048008264
2834,215194.32592479466
2835,219703.00182765935
2836,198183.32416375566
2837,196324.83953375672
2838,157431.07849731098
2839,169762.52389270466
2840,204889.54890744865
2841,204550.66858717456
2842,211272.21448152687
2843,152048.51429343718
2844,178309.98051651884
2845,136433.1046162386
2846,206176.11067337892
2847,185686.64456937285
2848,226571.45665936233
2849,214644.7063858521
2850,267208.64046690526
2851,225696.361214182
2852,227224.3451038788
2853,220985.37348187531
2854,123557.59808392554
2855,204640.98816773735
2856,206808.84647381853
2857,198986.2648226322
2858,205964.63033008724
2859,104177.74002592574
2860,95470.4306946852
2861,115599.65090118936
2862,197375.52966938552
2863,122323.15483657776
2864,232549.3731773463
2865,134842.0106642118
2866,155390.73712360405
2867,94034.99168695291
2868,109309.74492429807
2869,114241.98477281447
2870,128447.33520662512
2871,79322.5285310433
2872,38215.58197724639
2873,95824.50914172328
2874,121713.8566644948
2875,134247.78136131936
2876,157547.2325600471
2877,139263.396357976
2878,201000.35204511974
2879,116835.04924284358
2880,99328.7948969748
2881,161283.57025482995
2882,171952.26590957708
2883,217679.33305905684
2884,216396.9684773321
2885,196329.46025431104
2886,217444.98843935315
2887,108078.10092693428
2888,139569.71834424275
2889,45206.99906365961
2890,71322.2088264023
2891,142783.77373256825
2892,54275.15067163268
2893,108631.14043122936
2894,47624.95942892475
2895,253151.2988332387
2896,246290.5635845344
2897,195124.25816662484
2898,168157.32002622308
2899,231819.37341095513
2900,161468.46006050264
2901,195936.21631339827
2902,196759.9556416139
2903,289934.85766219377
2904,314832.36651277833
2905,112853.75573398134
2906,196507.70723767512
2907,99616.86700782849
2908,129259.17230372812
2909,161030.67074513764
2910,79938.0280007516
2911,67076.42990630142
2912,143196.48515527192
2913,73430.31182497641
2914,62682.85497705013
2915,76975.46880566713
2916,73430.31182497641
2917,159260.24263339216
2918,115919.16060828
2919,229006.28844707503
